Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev,120 Avg WS,120 Max WS,120 Min WS,120 StdDev,150 Avg WS,150 Max WS,150 Min WS,150 StdDev
14-01-2016 13:00,35.2,87.2,353,18.5,42,79,353,17.2,37,113,353,15.8,4.497,8,1.6,1.516,4.964,8,2.2,1.365,5.279,8.8,2,1.241
14-01-2016 13:10,21.1,157.5,331.9,21.4,32,111,353,21.5,27,75,246,20.1,3.646,7,0,1.745,4.203,7.1,1.4,1.453,4.586,8.2,1.8,1.399
14-01-2016 13:20,30.9,71.7,347.3,16.4,41,72,4,14.4,37,77,353,14.4,4.93,7.4,2.1,1.147,5.047,7,2.5,1.115,5.312,7.2,2.8,1.099
14-01-2016 13:30,40.8,68.9,355.8,10.7,46,77,15,11.5,41,76,0,12.9,5.315,7.3,2.7,0.96,5.531,7.7,2.7,0.944,5.605,7.8,2.8,0.895
14-01-2016 13:40,21.1,63.3,338.9,13.7,34,73,0,14.4,30,72,353,12.9,4.197,6.8,1.5,1.057,4.726,6.4,1.4,1.182,4.915,7.2,1.9,1.159
14-01-2016 13:50,43.6,91.4,345.9,17,51,98,353,17.2,45,83,346,14.4,4.693,7.2,0.7,1.319,4.962,7.1,1.5,1.234,4.902,6.8,1.6,1.06
14-01-2016 14:00,28.1,123.8,0,13.9,38,76,14,10.1,31,63,10,10.1,5.517,7.6,2,1.287,5.901,8,2.4,1.115,6.047,8.1,3.9,0.929
14-01-2016 14:10,26.7,67.5,319.2,14.9,38,94,347,14.4,31,63,353,12.9,4.147,6.2,2.1,0.91,4.462,6.2,1.6,0.845,4.669,6.4,2.3,0.841
14-01-2016 14:20,42.2,61.9,7,9.3,49,72,13,10.1,42,65,14,8.6,5.333,6.6,1.8,0.955,5.581,6.9,1.7,0.839,5.615,6.8,3.2,0.77
14-01-2016 14:30,39.4,64.7,0,13.1,46,77,4,12.9,41,69,0,12.9,5.394,7,2.1,0.863,5.599,8.2,2.5,0.863,5.634,7.6,2.9,0.79
14-01-2016 14:40,29.5,81.6,355.8,18.6,39,75,0,15.8,31,69,0,15.8,4.487,7.7,0.4,1.499,5.011,8,1.7,1.331,5.336,8.1,2.7,1.168
14-01-2016 14:50,35.2,66.1,0,10.6,42,73,20,8.6,38,63,14,7.2,4.94,7.8,2.9,0.949,5.253,7.2,2.2,1.002,5.304,6.9,2.9,0.883
14-01-2016 15:00,33.8,59.1,4.2,10,42,75,20,7.2,38,55,20,7.2,5.203,7.3,2.9,1.007,5.709,7.4,3.6,0.768,5.914,7,3.9,0.653
14-01-2016 15:10,32.3,71.7,220.8,14.6,42,76,6,11.5,37,70,0,11.5,4.395,6.4,1.4,1.165,4.703,6.9,1.4,1.096,4.702,7,1.4,1.015
14-01-2016 15:20,25.3,57.7,353,9.5,35,68,7,8.6,32,51,13,5.7,3.96,5.7,1.1,0.976,4.461,5.8,1.6,0.782,4.789,5.9,3,0.621
14-01-2016 15:30,22.5,49.2,355.8,12.6,31,58,354,11.5,25,142,352,12.9,4.121,6.5,1.7,1.101,4.729,6.4,2.1,0.976,4.781,6.2,2.2,0.901
14-01-2016 15:40,29.5,60.5,0,11,38,69,14,10.1,32,60,0,11.5,4.469,5.9,1.2,0.955,4.837,6.5,2,0.881,4.694,6.7,1.7,0.912
14-01-2016 15:50,16.9,47.8,353,10.9,28,49,6,8.6,25,44,0,8.6,3.818,5.5,1.3,1.077,4.908,6.4,1.5,1.033,5.126,6.8,2.8,0.866
14-01-2016 16:00,21.1,54.8,354.4,9.6,31,55,4,7.2,28,51,0,8.6,3.801,5.4,1.2,0.997,4.278,6,1.1,1.096,4.668,6.2,1.6,0.872
14-01-2016 16:10,33.8,74.5,0,12.5,44,73,23,10.1,38,60,14,8.6,3.693,5.3,0.3,0.827,4.161,5.6,1.9,0.719,4.407,6.2,2.7,0.743
14-01-2016 16:20,33.8,188.4,4.2,11.8,44,72,23,8.6,38,59,8,7.2,3.824,5.4,0.3,1.048,4.238,5.6,1.9,0.748,4.466,5.7,3.1,0.559
14-01-2016 16:30,40.8,68.9,0,10.4,46,87,20,10.1,37,70,0,10.1,3.871,5.7,2.3,0.795,4.026,6.1,2.1,0.782,4.246,5.6,1.6,0.714
14-01-2016 16:40,50.6,111.1,4.2,18.1,60,90,0,14.4,56,84,10,14.4,4.24,6,2.4,0.788,4.572,6.7,2.3,0.875,4.697,6.7,2.7,0.803
14-01-2016 16:50,50.6,78.8,29.5,8,59,97,44,5.7,53,76,44,5.7,4.021,5.1,2,0.635,4.367,5.7,3.1,0.509,4.401,5.4,2.9,0.421
14-01-2016 17:00,59.1,83,40.8,7,68,89,48,7.2,60,73,45,5.7,4.667,7.1,2.7,1.191,5.15,7.1,2.7,1.082,5.26,6.6,3.6,0.829
14-01-2016 17:10,50.6,66.1,21.1,7,60,72,46,5.7,53,62,44,4.3,4.162,5.2,2.4,0.611,4.835,5.9,3.7,0.432,4.906,5.8,3.9,0.382
14-01-2016 17:20,88.6,156.1,46.4,9.8,93,150,49,31.6,84,152,48,30.2,4.201,6.8,2.2,1.038,4.287,6.8,2,1.091,4.785,6.9,2.9,0.968
14-01-2016 17:30,123.8,150.5,88.6,9,122,165,87,10.1,114,152,83,10.1,4.291,6.2,2.4,0.938,3.443,5.9,2,0.734,4.973,6.8,2.5,1.108
14-01-2016 17:40,120.9,151.9,81.6,9.8,121,166,82,11.5,115,153,83,8.6,4.072,6.6,1.8,1.012,3.827,6.2,1.9,0.899,6.207,8.1,3,0.952
14-01-2016 17:50,122.3,156.1,84.4,10.1,124,162,87,10.1,115,165,79,10.1,4.496,6.3,2.7,0.916,3.812,5.8,2.1,0.755,6.137,7.7,3.4,0.957
14-01-2016 18:00,120.9,147.7,71.7,10.4,121,169,77,12.9,113,145,68,11.5,3.797,6.6,2.1,1.033,3.39,6.2,1.5,1.002,5.257,7.1,2.4,1.099
14-01-2016 18:10,123.8,146.3,98.4,7.9,128,160,80,11.5,118,146,84,8.6,3.851,5.6,2,0.741,3.934,5.7,2,0.788,5.537,7,3.4,0.684
14-01-2016 18:20,126.6,153.3,92.8,7.6,128,158,75,12.9,117,150,72,10.1,4.256,5.6,2.3,0.69,3.993,6,1.6,0.976,5.08,6.4,3.2,0.699
14-01-2016 18:30,128,146.3,108.3,6.6,129,167,83,12.9,118,156,72,12.9,3.788,5.5,2,0.602,3.65,5.2,1.7,0.768,4.447,6.1,2.4,0.797
14-01-2016 18:40,125.2,153.3,87.2,9,128,158,93,11.5,118,152,69,10.1,4.19,5.4,2,0.712,4.109,6.1,2.4,0.851,5.569,6.9,3.2,0.684
14-01-2016 18:50,125.2,144.8,91.4,6.9,127,163,91,10.1,117,141,82,10.1,4.201,5.5,2.7,0.576,3.803,5.3,2.2,0.734,5.177,6.4,3,0.629
14-01-2016 19:00,123.8,147.7,92.8,7.5,122,149,87,8.6,113,150,76,10.1,3.774,5.6,1.8,0.833,3.085,4.8,1.7,0.652,5.004,6.5,3.1,0.878
14-01-2016 19:10,123.8,146.3,94.2,7.5,122,163,86,8.6,111,142,82,10.1,3.708,5.1,2.1,0.748,2.94,4.7,1.5,0.593,4.745,6.3,3,0.75
14-01-2016 19:20,122.3,146.3,97,8.1,117,149,89,10.1,110,145,68,10.1,3.416,5.2,1.7,0.893,2.538,4.4,1.5,0.519,4.563,6,2.4,0.743
14-01-2016 19:30,111.1,149.1,71.7,11.7,107,158,75,12.9,103,138,84,7.2,2.709,4.2,1.2,0.585,3.192,5.6,1.5,0.827,5.644,7.3,3.3,0.866
14-01-2016 19:40,106.9,147.7,66.1,14.9,108,167,65,12.9,103,145,79,7.2,2.427,4.1,1.1,0.602,2.871,5.4,1.2,0.857,5.139,7,2.7,0.924
14-01-2016 19:50,101.3,135,70.3,11.1,110,163,77,11.5,100,121,89,4.3,3.313,5.8,1.1,0.944,3.89,6.1,1.7,1.023,6.274,7.5,2.7,0.847
14-01-2016 20:00,98.4,133.6,70.3,9.6,105,143,87,7.2,93,104,82,4.3,4.225,6.4,1.9,1.119,5.475,7.5,2.4,1.142,7.628,8.5,6.6,0.433
14-01-2016 20:10,88.6,106.9,71.7,5.2,93,107,80,4.3,82,91,70,4.3,6.41,7.6,3.9,0.548,7.368,8.5,6.3,0.477,8.349,9.2,7.4,0.395
14-01-2016 20:20,78.8,94.2,71.7,3.8,84,93,77,2.9,76,83,70,2.9,6.51,7.3,5.1,0.466,7.486,8.4,6.5,0.381,8.058,9,7.3,0.395
14-01-2016 20:30,70.3,84.4,45,5.4,79,90,60,4.3,72,86,60,2.9,6.086,8.3,4.2,0.761,7.126,8.7,5.4,0.567,7.873,9,6.6,0.489
14-01-2016 20:40,67.5,101.3,45,7.7,77,93,63,5.7,73,83,63,2.9,5.128,6.9,3.5,0.808,6.206,7.5,4.6,0.644,7.233,8.2,5.8,0.468
14-01-2016 20:50,68.9,84.4,42.2,5.4,80,94,68,4.3,76,87,65,4.3,4.914,5.9,3.2,0.519,5.938,6.8,5,0.381,6.823,8.3,5.7,0.468
14-01-2016 21:00,73.1,83,60.5,3.2,84,91,73,2.9,77,84,69,2.9,4.978,5.6,4.1,0.337,6.046,6.8,5.1,0.337,7.087,7.9,6.1,0.353
14-01-2016 21:10,68.9,84.4,50.6,5,79,89,62,4.3,72,82,55,2.9,4.755,5.7,3.7,0.432,6.02,6.9,4.7,0.488,7.055,8.4,5.4,0.52
14-01-2016 21:20,61.9,83,43.6,6.4,75,91,55,5.7,69,89,49,5.7,4.166,5.4,3.1,0.519,5.435,6.8,3.7,0.652,6.514,7.8,4.9,0.645
14-01-2016 21:30,57.7,80.2,35.2,7.5,70,93,42,7.2,68,89,48,7.2,4.2,5.5,3.1,0.567,5.254,6.9,4,0.644,6.176,7.8,4.5,0.777
14-01-2016 21:40,54.8,71.7,36.6,6.4,69,90,56,5.7,66,87,49,5.7,4.013,5,2.9,0.477,4.875,6.7,3.5,0.593,5.834,7.4,4.3,0.692
14-01-2016 21:50,53.4,74.5,38,5.9,69,94,48,5.7,65,82,51,5.7,4.169,6.1,3.3,0.498,5.307,7.3,4.1,0.557,6.091,7.5,4.7,0.645
14-01-2016 22:00,49.2,67.5,33.8,5.6,65,89,48,5.7,63,77,49,4.3,4.213,5.4,3.5,0.394,5.176,6.4,4,0.466,6.216,7.3,4.2,0.549
14-01-2016 22:10,52,71.7,38,5.7,68,90,44,5.7,66,82,49,5.7,4.395,5.5,3.3,0.498,5.606,7,4.1,0.593,6.548,8.4,4.9,0.699
14-01-2016 22:20,56.3,71.7,38,6.1,72,89,58,5.7,68,84,49,5.7,4.708,6.7,3.5,0.529,5.867,7.7,4.6,0.548,6.938,8.3,4.8,0.629
14-01-2016 22:30,56.3,80.2,39.4,6.1,72,89,52,5.7,68,86,49,5.7,4.784,6.3,3.8,0.498,5.966,7.5,4.3,0.585,6.99,8.7,5.2,0.743
14-01-2016 22:40,56.3,75.9,33.8,5.6,73,89,56,5.7,69,97,52,5.7,4.976,6.6,3.7,0.567,6.115,7.5,4.5,0.652,7.231,8.5,5.2,0.763
14-01-2016 22:50,54.8,77.3,26.7,6.3,70,87,53,5.7,66,83,52,5.7,4.964,7.2,3.7,0.635,5.987,7.5,4.7,0.529,6.999,8.4,4.9,0.669
14-01-2016 23:00,50.6,71.7,38,4.5,69,83,53,5.7,65,80,46,4.3,4.511,6.7,3.6,0.42,5.775,7.1,4.3,0.488,6.845,8.6,5.4,0.669
14-01-2016 23:10,47.8,57.7,38,3.2,66,82,55,2.9,65,79,44,4.3,4.637,5.3,3.9,0.288,5.976,7.7,4.8,0.477,6.94,8.4,5.3,0.586
14-01-2016 23:20,49.2,57.7,39.4,2.9,66,72,56,2.9,65,73,58,2.9,4.627,5.2,4.1,0.249,5.911,6.8,5.1,0.337,6.855,7.9,5.9,0.382
14-01-2016 23:30,52,57.7,45,2,66,75,59,2.9,63,72,59,1.4,4.804,5.4,4.3,0.228,6.098,6.7,5.4,0.288,6.912,7.5,6.2,0.25
14-01-2016 23:40,49.2,54.8,43.6,2.5,63,69,55,2.9,58,63,53,1.4,4.92,5.4,4.5,0.204,6.223,6.8,5.6,0.228,6.835,7.2,6.3,0.204
14-01-2016 23:50,45,49.2,39.4,1.4,58,66,53,1.4,55,60,51,1.4,5.013,5.5,4.4,0.204,6.112,6.6,5.6,0.228,6.641,7,6,0.25
15-01-2016 00:00,45,54.8,29.5,2.9,59,62,51,1.4,53,59,49,0,4.922,5.6,4,0.322,6.316,6.8,5.7,0.249,6.72,7.2,6.3,0.204
15-01-2016 00:10,42.2,53.4,29.5,3.8,53,68,38,2.9,52,63,41,2.9,4.672,5.7,3.5,0.444,5.959,6.8,4.9,0.381,6.71,7.6,5.6,0.368
15-01-2016 00:20,43.6,53.4,29.5,3.8,55,66,42,2.9,52,58,44,2.9,5.013,6.4,4.1,0.466,6.236,7.1,5.2,0.432,6.835,7.6,5.7,0.421
15-01-2016 00:30,39.4,45,33.8,2,52,60,45,2.9,49,56,42,2.9,4.684,5.3,4,0.288,5.807,6.6,5.1,0.305,6.277,7.3,5.3,0.421
15-01-2016 00:40,30.9,39.4,16.9,4.1,44,55,32,4.3,42,49,30,2.9,4.077,4.7,3.5,0.269,5.037,5.7,4.2,0.322,5.588,6.5,4.7,0.395
15-01-2016 00:50,16.9,36.6,355.8,8.3,31,45,6,7.2,31,42,15,5.7,3.261,4.7,1.3,0.869,4.564,5.5,3,0.477,5.251,5.9,3.4,0.445
15-01-2016 01:00,12.7,25.3,0,4.5,28,39,20,4.3,27,38,18,2.9,2.95,4.6,1.1,0.761,4.407,5.4,3.5,0.367,5.075,5.9,3.7,0.338
15-01-2016 01:10,18.3,35.2,0,7,31,55,10,5.7,28,41,14,4.3,3.383,4.5,1,0.734,4.663,5.4,3.5,0.367,5.396,6.1,4.4,0.323
15-01-2016 01:20,2.8,171.6,199.7,13.2,15,37,356,8.6,11,31,352,7.2,2.294,4.1,0.7,0.741,3.121,4.9,1.6,0.887,3.867,5.5,1.7,0.81
15-01-2016 01:30,353,5.6,338.9,5.6,4,139,236,10.1,4,179,343,11.5,3.033,4.4,1.6,0.538,2.867,4.1,1.3,0.698,3.413,5.3,1.9,0.736
15-01-2016 01:40,348.8,5.6,331.9,6.7,1,93,325,7.2,0,117,239,11.5,3.223,4.4,1.9,0.488,3.523,4.7,1.7,0.652,3.339,5.5,2.3,0.661
15-01-2016 01:50,354.4,146.3,263,13.9,6,45,354,4.3,4,108,347,5.7,3.374,4.5,1.6,0.611,3.064,4.5,1.6,0.644,3.789,5.2,2.4,0.721
15-01-2016 02:00,347.3,4.2,329.1,5.9,0,148,210,15.8,357,7,347,5.7,3.569,4.8,2.4,0.488,4.111,5.1,2.6,0.519,4.191,5.3,2.7,0.661
15-01-2016 02:10,343.1,354.4,330.5,4.5,356,170,218,17.2,352,68,253,8.6,3.586,4.7,2.4,0.466,4.39,5.5,3.2,0.477,4.502,5.3,3.1,0.559
15-01-2016 02:20,345.9,0,331.9,4.1,359,139,212,12.9,357,79,187,11.5,3.698,4.7,2.7,0.432,4.256,5.3,2.2,0.602,4.24,5.6,2.5,0.777
15-01-2016 02:30,334.7,351.6,312.2,5.4,349,6,242,5.7,347,6,335,4.3,3.792,4.7,2.9,0.407,4.696,5.5,3.5,0.477,5.269,6.2,3.6,0.456
15-01-2016 02:40,340.3,357.2,322,5.4,356,143,174,15.8,354,146,195,12.9,4.221,5.6,2.8,0.498,4.952,6,3.8,0.466,4.973,6.2,3.5,0.653
15-01-2016 02:50,343.1,351.6,331.9,3.2,357,62,218,11.5,356,96,231,10.1,4.823,5.6,3.9,0.381,5.628,6.4,4.6,0.394,5.386,6.5,3.7,0.653
15-01-2016 03:00,344.5,354.4,329.1,3.5,359,94,203,11.5,359,129,183,12.9,4.695,5.4,3.9,0.352,5.371,6.2,3,0.576,4.794,6.3,3.2,0.797
15-01-2016 03:10,344.5,354.4,330.5,3.5,359,117,283,8.6,356,145,269,11.5,4.322,5.2,3.5,0.381,5.16,6.1,3.3,0.42,5.08,6.3,3.2,0.707
15-01-2016 03:20,348.8,4.2,210.9,7.3,0,135,214,10.1,1,80,342,5.7,3.905,5.1,2.7,0.477,4.217,5.5,2,0.775,3.821,5.2,2.2,0.51
15-01-2016 03:30,347.3,355.8,337.5,3.8,357,6,242,7.2,353,7,215,11.5,4.098,5.2,3.3,0.367,4.985,5.9,3.2,0.42,4.837,6.1,2.9,0.912
15-01-2016 03:40,337.5,347.3,326.3,3.8,349,4,290,4.3,345,6,338,2.9,4.135,5.4,3.4,0.42,5.013,5.9,4.1,0.394,5.693,6.3,4.1,0.353
15-01-2016 03:50,331.9,344.5,322,3.2,349,356,340,2.9,345,6,335,4.3,4.329,5,3.4,0.352,5.113,5.9,4.3,0.337,5.587,6.4,3.9,0.382
15-01-2016 04:00,331.9,343.1,316.4,4.8,345,352,330,2.9,340,353,330,4.3,4.45,5.4,3.2,0.498,5.342,6.2,4.5,0.381,5.968,7.1,5,0.395
15-01-2016 04:10,337.5,348.8,326.3,4.3,349,6,342,2.9,343,352,336,2.9,4.729,5.6,3.6,0.42,5.511,6.3,4.7,0.367,6.25,7,5.6,0.338
15-01-2016 04:20,344.5,0,327.7,5,354,138,172,17.2,350,14,173,8.6,4.614,5.5,3.6,0.42,5.526,6.2,4.2,0.432,6.141,7.2,4.1,0.549
15-01-2016 04:30,348.8,0,251.7,5.7,357,158,174,18.7,353,75,287,7.2,4.477,5.7,2.9,0.488,5.414,6.2,3.5,0.519,5.936,7.1,4,0.669
15-01-2016 04:40,350.2,4.2,340.3,3.8,0,146,201,14.4,354,6,250,7.2,4.502,5.6,3.3,0.519,5.536,6.6,4.1,0.466,5.718,7.1,3.5,0.918
15-01-2016 04:50,351.6,4.2,275.6,4.5,0,7,224,7.2,1,10,352,2.9,4.276,5.2,2.9,0.42,4.845,5.7,3.3,0.548,3.939,5.3,3,0.433
15-01-2016 05:00,353,80.2,341.7,4.8,3,7,0,1.4,3,10,353,2.9,4.319,5.4,3.4,0.381,3.622,5.3,2.6,0.659,3.784,5,2.9,0.421
15-01-2016 05:10,353,0,340.3,2,3,7,0,1.4,0,7,0,1.4,4.106,4.9,3.3,0.367,3.805,5.3,2.5,0.788,3.77,4.8,2.9,0.395
15-01-2016 05:20,350.2,354.4,345.9,2,0,6,0,0,1,134,345,5.7,3.989,4.6,3.3,0.322,4.697,5.6,3,0.538,4.101,5,3.2,0.445
15-01-2016 05:30,347.3,354.4,340.3,2.5,1,6,354,2.9,357,7,350,5.7,4.268,4.9,3.5,0.322,5.243,6,3.6,0.432,4.954,6.2,3.1,0.645
15-01-2016 05:40,343.1,348.8,338.9,2.5,356,76,349,5.7,349,7,343,2.9,4.346,5,3.6,0.305,5.492,6.3,4.7,0.352,5.798,6.4,4.3,0.479
15-01-2016 05:50,337.5,344.5,333.3,2,349,357,345,2.9,346,353,339,4.3,4.291,5.3,3.3,0.407,5.209,6,4.6,0.305,5.447,6.1,4.2,0.338
15-01-2016 06:00,333.3,337.5,330.5,1.4,347,356,343,1.4,342,350,338,2.9,4.568,5.4,4,0.269,5.214,5.8,4.7,0.305,5.522,6.1,4.9,0.289
15-01-2016 06:10,334.7,347.3,327.7,2.9,353,6,226,8.6,354,7,342,5.7,4.434,5.3,3.7,0.407,4.856,5.9,4,0.455,4.619,6,2.4,0.847
15-01-2016 06:20,337.5,343.1,330.5,2.5,354,30,195,7.2,353,7,345,5.7,4.138,4.7,3.7,0.288,4.655,5.3,3.1,0.42,4.582,5.5,2.7,0.637
15-01-2016 06:30,336.1,343.1,330.5,2.9,353,6,346,2.9,349,353,340,2.9,4.107,4.9,3.5,0.288,4.699,5.5,3.9,0.337,5.16,5.9,4.2,0.306
15-01-2016 06:40,329.1,336.1,319.2,4.1,346,354,336,2.9,342,350,333,2.9,3.777,4.5,3.3,0.269,4.379,5,3.7,0.352,4.902,5.4,4.1,0.323
15-01-2016 06:50,324.8,330.5,319.2,2.5,343,347,339,1.4,339,346,333,1.4,3.63,4.2,3.1,0.249,4.358,4.8,3.8,0.305,4.831,5.3,4.2,0.289
15-01-2016 07:00,319.2,327.7,313.6,2.5,340,346,335,1.4,336,343,332,1.4,3.65,4.3,3,0.305,4.52,5.1,3.8,0.322,4.962,5.4,4.3,0.27
15-01-2016 07:10,317.8,323.4,312.2,2,339,346,332,2.9,336,340,329,1.4,3.842,4.6,3.3,0.288,4.699,5.4,4.2,0.305,4.99,5.5,4.4,0.289
15-01-2016 07:20,316.4,322,310.8,2.5,335,342,328,1.4,333,339,328,2.9,4.044,4.7,3.6,0.249,4.656,5.1,4,0.269,4.936,5.4,4.3,0.25
15-01-2016 07:30,319.2,329.1,310.8,3.5,339,347,328,2.9,338,347,332,2.9,4.097,4.8,3.6,0.305,4.654,5.1,4,0.322,4.867,5.6,4.3,0.27
15-01-2016 07:40,322,327.7,313.6,2.9,340,349,336,1.4,338,347,330,2.9,4.378,4.9,3.9,0.269,4.801,5.5,4.2,0.288,4.972,5.5,4.5,0.25
15-01-2016 07:50,322,329.1,302.3,3.2,343,349,338,1.4,339,346,332,2.9,4.265,5,3.3,0.322,4.863,5.5,4.2,0.337,5.137,5.9,4.6,0.27
15-01-2016 08:00,322,334.7,302.3,4.5,342,350,335,2.9,339,347,333,2.9,4.223,5.4,3.4,0.352,4.826,5.5,3.8,0.322,5.078,5.8,4.4,0.27
15-01-2016 08:10,324.8,348.8,306.6,6.3,342,356,323,5.7,342,353,330,2.9,3.641,4.5,2.1,0.444,4.332,5.1,2.8,0.509,4.915,5.5,3.8,0.338
15-01-2016 08:20,331.9,0,306.6,9.1,345,8,319,8.6,342,7,321,7.2,3.435,5,2.2,0.593,3.903,5.1,1.7,0.593,4.368,5.5,2.6,0.629
15-01-2016 08:30,334.7,5.6,227.8,12.1,349,104,319,11.5,342,39,318,10.1,3.705,5.2,1.5,0.619,4.233,5.5,2,0.675,4.479,5.9,2.6,0.784
15-01-2016 08:40,351.6,113.9,177.2,18.4,1,159,217,14.4,356,131,322,12.9,3.839,7.7,0.5,1.217,3.993,6.4,1.5,0.893,4.041,6.2,1.7,0.847
15-01-2016 08:50,0,139.2,299.5,14,8,113,329,11.5,1,72,187,17.2,3.717,6.2,1.2,1.067,3.865,6.8,1.3,1.096,4.008,6.8,1.7,1.136
15-01-2016 09:00,4.2,167.3,261.6,13.5,14,48,349,11.5,8,105,267,11.5,4.148,6.5,2,1.119,4.343,6.9,2,0.949,4.702,7.4,2.1,1.005
15-01-2016 09:10,2.8,182.8,282.7,16.3,13,31,0,7.2,8,25,352,5.7,4.145,6.4,2.1,1.038,4.513,6.6,2.3,0.997,5.084,7.1,2.7,1.154
15-01-2016 09:20,8.4,28.1,343.1,7.5,17,32,352,7.2,11,30,352,5.7,4.267,6.6,1.7,1.091,4.924,6.4,2.4,1.187,5.313,7,2.5,1.145
15-01-2016 09:30,12.7,168.8,202.5,16,21,46,352,10.1,14,35,338,10.1,4.662,6.5,2.1,1.165,5.126,7.1,2.2,1.254,5.398,7.3,2.4,1.118
15-01-2016 09:40,16.9,102.7,336.1,9.6,25,48,356,8.6,20,42,340,7.2,5.041,7,1.7,1.342,5.531,7.4,1.9,1.191,5.777,7,2.2,0.979
15-01-2016 09:50,19.7,50.6,355.8,11.8,28,51,352,10.1,23,52,352,10.1,4.463,6.7,1.7,1.303,4.859,6.7,2,1.195,5.224,6.5,2.5,0.924
15-01-2016 10:00,23.9,81.6,350.2,15.1,35,176,0,15.8,27,65,343,14.4,3.802,5.9,1.1,1.067,4.043,5.9,1.2,1.091,4.037,6,1.4,1
15-01-2016 10:10,36.6,90,4.2,11.8,44,73,340,10.1,35,70,312,11.5,4.942,7.6,2.5,0.741,5.182,7.4,2,0.814,5.024,6.6,2.3,0.637
15-01-2016 10:20,16.9,63.3,345.9,14.1,27,69,352,12.9,21,53,0,10.1,3.91,6.4,1.3,1.128,4.381,6.4,2,1.048,4.855,6.3,2.4,0.784
15-01-2016 10:30,16.9,150.5,336.1,18.1,23,59,354,12.9,18,104,338,11.5,3.792,5.7,1.4,0.955,4.08,6,1.6,0.981,4.421,6.7,1.8,0.924
15-01-2016 10:40,16.9,56.3,341.7,13.8,27,56,0,11.5,21,44,342,10.1,3.39,5.2,0,1.178,3.761,5.5,1.3,1.012,3.802,5.6,1.5,0.889
15-01-2016 10:50,23.9,129.4,333.3,12.5,31,56,0,10.1,27,53,353,10.1,4.318,6.2,1.5,1.151,4.539,6,1,1.018,4.776,5.9,1.9,0.729
15-01-2016 11:00,25.3,80.2,322,16.9,30,72,340,15.8,24,190,332,20.1,3.434,5.3,0.8,0.881,3.601,6.2,1.2,0.971,3.713,5.6,1.6,0.912
15-01-2016 11:10,22.5,118.1,299.5,13,28,84,319,25.9,23,158,323,24.4,3.466,7.6,0.2,1.16,3.849,5.8,1.6,0.933,3.797,6.5,1.2,1.136
15-01-2016 11:20,26.7,125.2,343.1,19.7,34,79,356,17.2,27,68,343,15.8,3.918,6.3,0.3,1.399,4.316,6.4,1.7,1.147,4.58,6.7,1.9,1.15
15-01-2016 11:30,32.3,78.8,329.1,17.2,39,83,353,14.4,34,63,4,11.5,3.928,5.9,0.3,1.279,4.41,6.4,1.1,1.156,4.589,6.2,1.7,0.962
15-01-2016 11:40,40.8,71.7,0,14.6,48,80,4,14.4,41,69,0,12.9,4.794,6.9,2.5,0.893,5.017,6.8,3.1,0.727,5.127,6.8,3.5,0.629
15-01-2016 11:50,12.7,153.3,253.1,5,28,118,345,23,25,77,338,21.5,3.896,6.7,1.7,1.115,3.937,7.2,1.4,1.178,3.988,6.7,1.7,1.154
15-01-2016 12:00,39.4,78.8,4.2,12.2,44,72,10,11.5,34,60,352,11.5,4.632,6.9,2.2,0.96,4.762,6.8,2.7,0.875,4.82,6.8,2.1,0.872
15-01-2016 12:10,30.9,81.6,324.8,18.7,41,90,7,15.8,37,82,4,14.4,4.167,6.3,1.2,1.361,4.402,6.5,1.9,1.165,4.485,6.7,2,0.924
15-01-2016 12:20,15.5,42.2,355.8,9.4,23,53,356,10.1,17,76,328,10.1,3.953,6.4,1.4,1.133,4.117,6.4,1.4,1.033,4.466,7,1.7,0.973
15-01-2016 12:30,18.3,52,320.6,19.9,24,83,228,21.5,20,53,319,21.5,3.509,5.7,0,1.023,3.572,6.3,1.4,0.887,3.752,6.4,1.1,0.968
15-01-2016 12:40,16.9,150.5,267.2,22,27,139,319,20.1,20,66,322,18.7,3.365,5.3,1.4,0.927,3.807,6.1,1.4,0.997,4.084,6.1,1.8,0.952
15-01-2016 12:50,26.7,97,350.2,18.6,38,94,353,18.7,30,132,329,18.7,3.193,5.1,1,0.904,3.447,5.1,1.5,0.808,3.69,5.7,1.7,0.721
15-01-2016 13:00,46.4,88.6,0,17.7,48,131,336,18.7,35,65,311,17.2,4.413,5.8,1.8,0.899,4.471,5.9,1.6,0.987,4.173,6.2,1.8,0.935
15-01-2016 13:10,25.3,67.5,285.5,13.4,28,73,340,14.4,23,56,332,11.5,3.532,6.8,0,1.35,3.625,6.9,0.2,1.384,3.761,6.7,0.9,1.181
15-01-2016 13:20,39.4,99.8,0,22,48,127,7,21.5,41,125,280,21.5,2.978,5.8,0,1.495,3.602,6.1,1,1.115,3.916,6.6,1,1.03
15-01-2016 13:30,38,90,319.2,16.3,46,87,6,12.9,41,104,352,11.5,4.459,6.4,0.7,1.275,4.635,6.6,0.9,1.138,4.656,6.5,1.3,1.03
15-01-2016 13:40,23.9,71.7,258.8,20.3,35,75,229,20.1,34,66,332,17.2,4.097,7,1.8,1.338,4.383,6.9,1.2,1.327,4.348,7.1,1.3,1.334
